date,real,nominal
1983.06,48.41577296985949,386.5007840270496
1983.07,48.32599347127186,387.33496938169264
1983.08,47.06031007661775,378.32316523045574
1983.09,48.30508326545689,390.26781258441724
1983.10,48.53132813784819,393.2638069567006
1983.11,47.96288615299102,389.4271711582953
1983.12,47.87545017346699,389.1013563168601
1984.01,48.41019415653716,395.77780638483523
1984.02,46.70524809149319,383.7126072453407
1984.03,46.329536210464596,381.3693108670325
1984.04,46.08540048911044,381.20839824468294
1984.05,45.2505110396113,375.39151817639936
1984.06,44.66197235816762,371.58406670896534
1984.07,44.66975458525832,373.0823679884345
1984.08,47.669585184054284,399.66681708209535
1984.09,48.26053299365381,406.55737317753596
1984.10,48.62681615585626,410.8134319530059
1984.11,49.97399423901436,422.1947827290928
1984.12,50.15073935406775,423.6879766709558
1985.01,51.80150900035824,438.4653709078807
1985.02,53.50632057625489,455.0418927086789
1985.03,52.961178851807176,452.1054058942368
1985.04,53.61542440193068,459.8412022367279
1985.05,55.16144256044794,474.87112833905485
1985.06,56.879597415801754,491.03134230291244
1985.07,57.56429198810565,497.8658718582469
1985.08,56.894418183452274,492.98515828310974
1985.09,56.19466341083921,488.27440504905235
1985.10,56.865733932767796,495.93027498366064
1985.11,59.733428509197154,522.3773875883812
1985.12,62.47569223340736,547.8626166426434
1986.01,62.891869723870286,553.0259225506161
1986.02,66.22624881753461,580.7520440437779
1986.03,70.8710517896946,618.6402919350667
1986.04,73.30996778219497,638.7534848349978
1986.05,72.64599003837378,634.7167438946576
1986.06,73.67122052169259,647.220720724184
1986.07,73.79796791157958,648.334229316164
1986.08,75.11447742233486,661.1054027618634
1986.09,73.268611521087,647.7985695012385
1986.10,73.39837777905535,649.5347676094002
1986.11,75.4017006111099,667.8680119270771
1986.12,76.58700752806976,678.9812905452623
1987.01,79.39776545264482,708.3591299013074
1987.02,82.44047155536805,738.1507927051339
1987.03,84.97448415868632,764.248470214417
1987.04,83.24362840375801,752.6886141421769
1987.05,82.74632484654552,750.8475143060441
1987.06,86.01259608827178,783.24628952792
1987.07,88.3469983550055,806.6302213812173
1987.08,93.4347004446505,857.5800129392364
1987.09,90.16192231609284,831.8814336073838
1987.10,78.48603554207278,726.0426422683895
1987.11,69.71667618530444,645.4801792535768
1987.12,69.05390291317906,639.3438136965201
1988.01,71.42191501983336,662.9874052860428
1988.02,73.74657561325398,686.3415271574036
1988.03,74.77316758082628,698.8953208222615
1988.04,73.54978430536187,691.001081557441
1988.05,71.81595452004609,677.016467408414
1988.06,74.82723627631248,708.4058532175145
1988.07,74.31176649927727,706.506829284891
1988.08,72.96841227167226,696.6622635161389
1988.09,74.02263862479401,711.4785456693407
1988.10,76.1678168317161,734.5416125326901
1988.11,74.92493542745262,723.1567316798009
1988.12,75.9687272158929,734.450153284974
1989.01,77.4553547494325,752.5511420193066
1989.02,78.82909977588889,769.0606143293594
1989.03,78.17863893304201,767.1053133304154
1989.04,80.0481052515072,790.5867622091118
1989.05,82.5860295309937,820.2904594811262
1989.06,85.46679633152542,850.960957956544
1989.07,87.56606109504054,873.9701980267955
1989.08,90.37408622569416,903.4463967378151
1989.09,90.43470436909746,906.9546354935774
1989.10,90.5760096261061,912.7319469153827
1989.11,89.46339542393326,903.6734768295601
1989.12,91.28678193705741,923.5563797781633
1990.01,88.48844603134097,904.47470368423
1990.02,86.37428077343617,887.0229211070491
1990.03,87.20196541612387,900.4202406413278
1990.04,86.96936939888911,899.4140490495711
1990.05,89.16147094017646,924.2302246109257
